secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,ss_flag,root,suffix
139383,31MAY2013,TBF 130720C37000,1,20JUL2013,,C,37000,0,0.15,0,0,0.314652,0.052806,0.030659,1.204847,-1.414667,101026278,1,0,NA,NA
139383,31MAY2013,TBF 130720C38000,1,20JUL2013,,C,38000,0,0.15,0,0,0.348313,0.048539,0.025901,1.125865,-1.464024,101026279,1,0,NA,NA
139383,31MAY2013,TBF 130720P22000,1,20JUL2013,,P,22000,0,0.1,0,0,0.470773,-0.023821,0.010681,0.62796,-1.098447,101026280,1,0,NA,NA
139383,31MAY2013,TBF 130720P23000,1,20JUL2013,,P,23000,0,0.1,0,0,0.415402,-0.026758,0.013342,0.692476,-1.068067,101026281,1,0,NA,NA
139383,31MAY2013,TBF 130720P24000,1,20JUL2013,,P,24000,0,0.1,0,0,0.361696,-0.030397,0.017037,0.768955,-1.033643,101026282,1,0,NA,NA
139383,31MAY2013,TBF 130720P25000,1,20JUL2013,,P,25000,0,0.1,0,0,0.309351,-0.035056,0.022404,0.864372,-0.993885,101026283,1,0,NA,NA
139383,31MAY2013,TBF 130720P26000,1,20JUL2013,,P,26000,0,0.15,0,0,0.280538,-0.054327,0.035172,1.228791,-1.282511,101026284,1,0,NA,NA
139383,31MAY2013,TBF 130720P27000,1,20JUL2013,,P,27000,0,0.15,0,0,0.2266,-0.065592,0.050468,1.42767,-1.199496,101026285,1,0,NA,NA
139383,31MAY2013,TBF 130720P28000,1,20JUL2013,,P,28000,0,0.2,0,0,0.186157,-0.098963,0.083776,1.946734,-1.341882,101026286,1,0,NA,NA
139383,31MAY2013,TBF 130720P29000,1,20JUL2013,28MAY2013,P,29000,0.05,0.25,0,1,0.146843,-0.167644,0.152931,2.801295,-1.520068,101026287,1,0,NA,NA
139383,31MAY2013,TBF 130720P30000,1,20JUL2013,31MAY2013,P,30000,0.35,0.6,25,0,0.157543,-0.376644,0.21588,4.241555,-2.461474,101026288,1,0,NA,NA
139383,31MAY2013,TBF 130720P31000,1,20JUL2013,,P,31000,0.8,1.1,0,0,0.1491,-0.607134,0.231318,4.293309,-2.342969,101026289,1,0,NA,NA
139383,31MAY2013,TBF 130720P32000,1,20JUL2013,,P,32000,1.65,1.85,0,0,0.170876,-0.7698,0.159939,3.389761,-2.109328,101026290,1,0,NA,NA
139383,31MAY2013,TBF 130720P33000,1,20JUL2013,,P,33000,2.45,2.75,0,0,0.170661,-0.891774,0.099006,2.075324,-1.267847,101026291,1,0,NA,NA
139383,31MAY2013,TBF 130720P34000,1,20JUL2013,,P,34000,3.3,3.7,0,0,NA,NA,NA,NA,NA,101026292,1,0,NA,NA
139383,31MAY2013,TBF 130720P35000,1,20JUL2013,,P,35000,4.3,4.7,0,0,NA,NA,NA,NA,NA,101026293,1,0,NA,NA
139383,31MAY2013,TBF 130720P36000,1,20JUL2013,,P,36000,5.4,5.7,0,0,0.255401,-0.959101,0.031921,0.976283,-0.88319,101026294,1,0,NA,NA
139383,31MAY2013,TBF 130720P37000,1,20JUL2013,,P,37000,6.3,6.7,0,0,NA,NA,NA,NA,NA,101026295,1,0,NA,NA
139383,31MAY2013,TBF 130720P38000,1,20JUL2013,,P,38000,7.3,7.7,0,0,NA,NA,NA,NA,NA,101026296,1,0,NA,NA
139383,31MAY2013,TBF 130921C22000,1,21SEP2013,04APR2013,C,22000,8.2,8.7,0,2,NA,NA,NA,NA,NA,100386905,1,0,NA,NA
139383,31MAY2013,TBF 130921C23000,1,21SEP2013,,C,23000,7.3,7.7,0,0,NA,NA,NA,NA,NA,100386906,1,0,NA,NA
139383,31MAY2013,TBF 130921C24000,1,21SEP2013,,C,24000,6.3,6.7,0,0,NA,NA,NA,NA,NA,100386907,1,0,NA,NA
139383,31MAY2013,TBF 130921C25000,1,21SEP2013,31MAY2013,C,25000,5.4,5.6,5,33,NA,NA,NA,NA,NA,100386908,1,0,NA,NA
139383,31MAY2013,TBF 130921C26000,1,21SEP2013,29APR2013,C,26000,4.3,4.8,0,41,0.162659,0.965816,0.027605,1.279966,-0.407275,100386909,1,0,NA,NA
139383,31MAY2013,TBF 130921C27000,1,21SEP2013,28MAY2013,C,27000,3.4,3.8,0,65,0.155945,0.927857,0.052188,2.321049,-0.657153,100386910,1,0,NA,NA
139383,31MAY2013,TBF 130921C28000,1,21SEP2013,31MAY2013,C,28000,2.5,2.85,15,108,0.142592,0.870431,0.087647,3.565241,-0.893307,100386911,1,0,NA,NA
139383,31MAY2013,TBF 130921C29000,1,21SEP2013,31MAY2013,C,29000,1.75,2,2,356,0.141289,0.754811,0.13177,5.312521,-1.280233,100386912,1,0,NA,NA
139383,31MAY2013,TBF 130921C30000,1,21SEP2013,31MAY2013,C,30000,1.1,1.4,136,1632,0.145347,0.599383,0.157397,6.52783,-1.591947,100386913,1,0,NA,NA
139383,31MAY2013,TBF 130921C31000,1,21SEP2013,31MAY2013,C,31000,0.8,1,515,332,0.165785,0.450054,0.14132,6.684882,-1.840332,100386914,1,0,NA,NA
139383,31MAY2013,TBF 130921C32000,1,21SEP2013,24MAY2013,C,32000,0.4,0.7,0,351,0.165497,0.318431,0.12765,6.026889,-1.650056,100386915,1,0,NA,NA
139383,31MAY2013,TBF 130921C33000,1,21SEP2013,21MAY2013,C,33000,0.25,0.4,0,308,0.167075,0.212097,0.102718,4.898361,-1.349494,100386916,1,0,NA,NA
139383,31MAY2013,TBF 130921C34000,1,21SEP2013,31MAY2013,C,34000,0.1,0.25,60,102,0.166197,0.12962,0.075222,3.561154,-0.976053,100386917,1,0,NA,NA
139383,31MAY2013,TBF 130921C35000,1,21SEP2013,28MAY2013,C,35000,0,0.25,0,70,0.179657,0.092102,0.054458,2.789196,-0.82434,100386918,1,0,NA,NA
139383,31MAY2013,TBF 130921C36000,1,21SEP2013,19FEB2013,C,36000,0,0.25,0,10,0.206286,0.08237,0.043638,2.569213,-0.869643,100386919,1,0,NA,NA
139383,31MAY2013,TBF 130921C37000,1,21SEP2013,,C,37000,0,0.2,0,0,0.220342,0.064553,0.033906,2.126901,-0.77025,100386920,1,0,NA,NA
139383,31MAY2013,TBF 130921C38000,1,21SEP2013,04FEB2013,C,38000,0,0.2,0,10,0.24346,0.059486,0.02879,1.998743,-0.797852,100386921,1,0,NA,NA
139383,31MAY2013,TBF 130921P22000,1,21SEP2013,,P,22000,0,0.15,0,0,0.335026,-0.031732,0.012607,1.203758,-0.654879,100386922,1,0,NA,NA
139383,31MAY2013,TBF 130921P23000,1,21SEP2013,,P,23000,0,0.15,0,0,0.2963,-0.035561,0.015655,1.323303,-0.6357,100386923,1,0,NA,NA
139383,31MAY2013,TBF 130921P24000,1,21SEP2013,,P,24000,0,0.15,0,0,0.258701,-0.04027,0.019844,1.465611,-0.613786,100386924,1,0,NA,NA
139383,31MAY2013,TBF 130921P25000,1,21SEP2013,,P,25000,0,0.15,0,0,0.222019,-0.046262,0.025864,1.636346,-0.588565,100386925,1,0,NA,NA
139383,31MAY2013,TBF 130921P26000,1,21SEP2013,28FEB2013,P,26000,0,0.2,0,10,0.198481,-0.065379,0.038019,2.153709,-0.690488,100386926,1,0,NA,NA
139383,31MAY2013,TBF 130921P27000,1,21SEP2013,02MAY2013,P,27000,0,0.25,0,48,0.170724,-0.089976,0.056339,2.744598,-0.755468,100386927,1,0,NA,NA
139383,31MAY2013,TBF 130921P28000,1,21SEP2013,07MAY2013,P,28000,0.1,0.3,0,121,0.152883,-0.145209,0.088406,3.853066,-0.947958,100386928,1,0,NA,NA
139383,31MAY2013,TBF 130921P29000,1,21SEP2013,28MAY2013,P,29000,0.35,0.55,0,531,0.157637,-0.265739,0.123304,5.53792,-1.400935,100386929,1,0,NA,NA
139383,31MAY2013,TBF 130921P30000,1,21SEP2013,29MAY2013,P,30000,0.6,0.9,0,93,0.147509,-0.402221,0.155562,6.533405,-1.537914,100386930,1,0,NA,NA
139383,31MAY2013,TBF 130921P31000,1,21SEP2013,29APR2013,P,31000,1.15,1.45,0,42,0.152918,-0.558102,0.15335,6.663523,-1.616939,100386931,1,0,NA,NA
139383,31MAY2013,TBF 130921P32000,1,21SEP2013,,P,32000,1.9,2.15,0,0,0.163627,-0.685309,0.129297,5.991489,-1.546705,100386932,1,0,NA,NA
139383,31MAY2013,TBF 130921P33000,1,21SEP2013,12MAR2013,P,33000,2.65,2.95,0,70,0.164586,-0.793825,0.103861,4.811117,-1.234239,100386933,1,0,NA,NA
139383,31MAY2013,TBF 130921P34000,1,21SEP2013,19FEB2013,P,34000,3.5,4,0,16,0.188804,-0.838843,0.077904,4.122508,-1.211037,100386934,1,0,NA,NA
139383,31MAY2013,TBF 130921P35000,1,21SEP2013,,P,35000,4.4,4.8,0,0,0.174138,-0.918294,0.053714,2.539555,-0.668366,100386935,1,0,NA,NA
139383,31MAY2013,TBF 130921P36000,1,21SEP2013,,P,36000,5.5,5.9,0,0,0.236049,-0.886646,0.049243,3.239348,-1.186317,100386936,1,0,NA,NA
139383,31MAY2013,TBF 130921P37000,1,21SEP2013,,P,37000,6.3,6.7,0,0,NA,NA,NA,NA,NA,100386937,1,0,NA,NA
139383,31MAY2013,TBF 130921P38000,1,21SEP2013,,P,38000,7.4,7.7,0,0,0.219191,-0.962932,0.024135,1.36056,-0.43853,100386938,1,0,NA,NA
139383,31MAY2013,TBF 131221C20000,1,21DEC2013,,C,20000,10.3,10.7,0,0,NA,NA,NA,NA,NA,100856047,1,0,NA,NA
139383,31MAY2013,TBF 131221C21000,1,21DEC2013,,C,21000,9.3,9.7,0,0,NA,NA,NA,NA,NA,100856048,1,0,NA,NA
139383,31MAY2013,TBF 131221C22000,1,21DEC2013,,C,22000,8.3,8.7,0,0,NA,NA,NA,NA,NA,100856049,1,0,NA,NA
139383,31MAY2013,TBF 131221C23000,1,21DEC2013,,C,23000,7.3,7.8,0,0,0.17933,0.98566,0.008944,0.830137,-0.201332,100856050,1,0,NA,NA
139383,31MAY2013,TBF 131221C24000,1,21DEC2013,15MAY2013,C,24000,6.3,6.8,0,1,0.153763,0.984601,0.01109,0.882784,-0.192419,100856051,1,0,NA,NA
139383,31MAY2013,TBF 131221C25000,1,21DEC2013,,C,25000,5.4,5.8,0,0,0.162342,0.956744,0.024884,2.088627,-0.375705,100856052,1,0,NA,NA
139383,31MAY2013,TBF 131221C26000,1,21DEC2013,16MAY2013,C,26000,4.4,4.9,0,59,0.153575,0.928224,0.039209,3.111572,-0.500927,100856053,1,0,NA,NA
139383,31MAY2013,TBF 131221C27000,1,21DEC2013,14MAY2013,C,27000,3.6,3.9,0,7,0.149095,0.877727,0.059797,4.608337,-0.687021,100856054,1,0,NA,NA
139383,31MAY2013,TBF 131221C28000,1,21DEC2013,31MAY2013,C,28000,2.8,3.2,2,371,0.15837,0.786474,0.080806,6.612893,-1.005107,100856055,1,0,NA,NA
139383,31MAY2013,TBF 131221C29000,1,21DEC2013,22MAY2013,C,29000,2.1,2.45,0,290,0.155117,0.693286,0.099526,7.986311,-1.16981,100856056,1,0,NA,NA
139383,31MAY2013,TBF 131221C30000,1,21DEC2013,31MAY2013,C,30000,1.65,1.8,319,103,0.160131,0.582897,0.107162,8.874405,-1.325489,100856057,1,0,NA,NA
139383,31MAY2013,TBF 131221C31000,1,21DEC2013,31MAY2013,C,31000,1.15,1.25,127,266,0.155168,0.471706,0.112756,9.048103,-1.301525,100856058,1,0,NA,NA
139383,31MAY2013,TBF 131221C32000,1,21DEC2013,31MAY2013,C,32000,0.65,1,27,29,0.154863,0.364642,0.106672,8.545032,-1.220158,100856059,1,0,NA,NA
139383,31MAY2013,TBF 131221C33000,1,21DEC2013,23MAY2013,C,33000,0.4,0.75,0,18,0.158294,0.27536,0.092754,7.592791,-1.103803,100856060,1,0,NA,NA
139383,31MAY2013,TBF 131221C34000,1,21DEC2013,,C,34000,0.2,0.55,0,0,0.158319,0.197827,0.077257,6.323594,-0.917105,100856061,1,0,NA,NA
139383,31MAY2013,TBF 131221C35000,1,21DEC2013,31MAY2013,C,35000,0.2,0.4,5,0,0.170387,0.156566,0.061919,5.454583,-0.849092,100856062,1,0,NA,NA
139383,31MAY2013,TBF 131221C36000,1,21DEC2013,,C,36000,0.05,0.3,0,0,0.165914,0.102561,0.047397,4.063573,-0.615328,100856063,1,0,NA,NA
139383,31MAY2013,TBF 131221P20000,1,21DEC2013,,P,20000,0,0.2,0,0,0.326859,-0.031546,0.009552,1.613677,-0.471148,100856064,1,0,NA,NA
139383,31MAY2013,TBF 131221P21000,1,21DEC2013,,P,21000,0,0.2,0,0,0.294602,-0.034802,0.01149,1.751073,-0.46007,100856065,1,0,NA,NA
139383,31MAY2013,TBF 131221P22000,1,21DEC2013,,P,22000,0,0.2,0,0,0.263553,-0.038617,0.013985,1.906093,-0.447685,100856066,1,0,NA,NA
139383,31MAY2013,TBF 131221P23000,1,21DEC2013,,P,23000,0,0.2,0,0,0.233545,-0.043185,0.017281,2.084554,-0.433853,100856067,1,0,NA,NA
139383,31MAY2013,TBF 131221P24000,1,21DEC2013,,P,24000,0,0.2,0,0,0.204413,-0.048783,0.021776,2.294604,-0.418178,100856068,1,0,NA,NA
139383,31MAY2013,TBF 131221P25000,1,21DEC2013,,P,25000,0,0.25,0,0,0.185177,-0.064497,0.029957,2.867667,-0.471199,100856069,1,0,NA,NA
139383,31MAY2013,TBF 131221P26000,1,21DEC2013,,P,26000,0,0.25,0,0,0.156188,-0.075022,0.039904,3.218319,-0.445227,100856070,1,0,NA,NA
139383,31MAY2013,TBF 131221P27000,1,21DEC2013,31MAY2013,P,27000,0.05,0.35,10,0,0.145749,-0.117639,0.059583,4.47967,-0.576944,100856071,1,0,NA,NA
139383,31MAY2013,TBF 131221P28000,1,21DEC2013,31MAY2013,P,28000,0.4,0.6,50,480,0.163768,-0.220447,0.079709,6.738071,-0.971978,100856072,1,0,NA,NA
139383,31MAY2013,TBF 131221P29000,1,21DEC2013,31MAY2013,P,29000,0.65,0.85,5,210,0.156632,-0.308718,0.099052,8.007789,-1.09915,100856073,1,0,NA,NA
139383,31MAY2013,TBF 131221P30000,1,21DEC2013,31MAY2013,P,30000,0.95,1.3,33,40,0.153126,-0.416529,0.112419,8.868583,-1.183689,100856074,1,0,NA,NA
139383,31MAY2013,TBF 131221P31000,1,21DEC2013,,P,31000,1.5,1.85,0,0,0.156621,-0.529161,0.112305,9.041316,-1.22699,100856075,1,0,NA,NA
139383,31MAY2013,TBF 131221P32000,1,21DEC2013,30MAY2013,P,32000,2.15,2.55,0,10,0.162208,-0.6295,0.103243,8.577503,-1.197987,100856076,1,0,NA,NA
139383,31MAY2013,TBF 131221P33000,1,21DEC2013,,P,33000,2.85,3.3,0,0,0.163167,-0.720199,0.091933,7.642396,-1.062441,100856077,1,0,NA,NA
139383,31MAY2013,TBF 131221P34000,1,21DEC2013,,P,34000,3.7,4.1,0,0,0.167761,-0.789991,0.077157,6.547453,-0.925244,100856078,1,0,NA,NA
139383,31MAY2013,TBF 131221P35000,1,21DEC2013,,P,35000,4.6,5.2,0,0,0.193742,-0.811189,0.062703,6.128558,-1.004963,100856079,1,0,NA,NA
139383,31MAY2013,TBF 131221P36000,1,21DEC2013,,P,36000,5.5,5.9,0,0,0.179276,-0.882053,0.050755,4.476279,-0.66028,100856080,1,0,NA,NA
139383,03JUN2013,TBF 130622C20000,1,22JUN2013,,C,20000,10.2,10.6,0,0,NA,NA,NA,NA,NA,83614296,1,0,NA,NA
139383,03JUN2013,TBF 130622C22000,1,22JUN2013,,C,22000,8.2,8.6,0,0,0.847755,0.963821,0.013922,0.535017,-4.633696,83464436,1,0,NA,NA
139383,03JUN2013,TBF 130622C23000,1,22JUN2013,21MAR2013,C,23000,7.2,7.6,0,1,0.748423,0.959442,0.017309,0.587218,-4.492568,83464437,1,0,NA,NA
139383,03JUN2013,TBF 130622C24000,1,22JUN2013,07MAR2013,C,24000,6.2,6.6,0,4,0.651961,0.954033,0.021983,0.648577,-4.332747,83464438,1,0,NA,NA
139383,03JUN2013,TBF 130622C25000,1,22JUN2013,14MAY2013,C,25000,5.2,5.6,0,4,0.557787,0.947125,0.028735,0.724656,-4.148611,83464439,1,0,NA,NA
139383,03JUN2013,TBF 130622C26000,1,22JUN2013,31MAY2013,C,26000,4.2,4.5,0,134,0.390957,0.964954,0.029414,0.52064,-2.11011,83464440,1,0,NA,NA
139383,03JUN2013,TBF 130622C27000,1,22JUN2013,30MAY2013,C,27000,3.2,3.5,0,15,0.309862,0.956955,0.043872,0.61636,-1.981157,83464441,1,0,NA,NA
139383,03JUN2013,TBF 130622C28000,1,22JUN2013,28MAY2013,C,28000,2.15,2.45,0,19,NA,NA,NA,NA,NA,83464442,1,0,NA,NA
139383,03JUN2013,TBF 130622C29000,1,22JUN2013,03JUN2013,C,29000,1.3,1.5,133,325,0.185069,0.863785,0.175382,1.470721,-2.804077,83464443,1,0,NA,NA
139383,03JUN2013,TBF 130622C30000,1,22JUN2013,03JUN2013,C,30000,0.55,0.75,32,683,0.178746,0.61062,0.318676,2.581525,-4.709119,83464444,1,0,NA,NA
139383,03JUN2013,TBF 130622C31000,1,22JUN2013,03JUN2013,C,31000,0.2,0.3,84,384,0.192759,0.307782,0.271006,2.366971,-4.641772,83464445,1,0,NA,NA
139383,03JUN2013,TBF 130622C32000,1,22JUN2013,11APR2013,C,32000,0,0.1,0,84,0.179697,0.090545,0.134901,1.097449,-2.005814,83464446,1,0,NA,NA
139383,03JUN2013,TBF 130622C33000,1,22JUN2013,25MAR2013,C,33000,0,0.15,0,132,0.277588,0.088987,0.08621,1.08344,-3.056155,83464447,1,0,NA,NA
139383,03JUN2013,TBF 130622C34000,1,22JUN2013,,C,34000,0,0.1,0,0,0.318562,0.056216,0.05281,0.761656,-2.464732,83464448,1,0,NA,NA
139383,03JUN2013,TBF 130622C35000,1,22JUN2013,07FEB2013,C,35000,0,0.1,0,10,0.380363,0.04844,0.0393,0.677577,-2.614286,83464449,1,0,NA,NA
139383,03JUN2013,TBF 130622C36000,1,22JUN2013,04FEB2013,C,36000,0,0.1,0,1,0.438556,0.042974,0.03096,0.614697,-2.737443,83464450,1,0,NA,NA
139383,03JUN2013,TBF 130622C37000,1,22JUN2013,,C,37000,0,0.1,0,0,0.493736,0.038894,0.025363,0.567545,-2.842144,83464451,1,0,NA,NA
139383,03JUN2013,TBF 130622C38000,1,22JUN2013,,C,38000,0,0.1,0,0,0.546335,0.035719,0.021383,0.529927,-2.933557,83464452,1,0,NA,NA
139383,03JUN2013,TBF 130622C40000,1,22JUN2013,,C,40000,0,0.1,0,0,NA,NA,NA,NA,NA,83531308,1,0,NA,NA
139383,03JUN2013,TBF 130622P20000,1,22JUN2013,,P,20000,0,0.1,0,0,NA,NA,NA,NA,NA,83614297,1,0,NA,NA
139383,03JUN2013,TBF 130622P22000,1,22JUN2013,,P,22000,0,0.1,0,0,NA,NA,NA,NA,NA,83464453,1,0,NA,NA
139383,03JUN2013,TBF 130622P23000,1,22JUN2013,,P,23000,0,0.1,0,0,NA,NA,NA,NA,NA,83464454,1,0,NA,NA
139383,03JUN2013,TBF 130622P24000,1,22JUN2013,,P,24000,0,0.1,0,0,NA,NA,NA,NA,NA,83464455,1,0,NA,NA
139383,03JUN2013,TBF 130622P25000,1,22JUN2013,14FEB2013,P,25000,0,0.1,0,25,0.497796,-0.036042,0.023639,0.532875,-2.68866,83464456,1,0,NA,NA
139383,03JUN2013,TBF 130622P26000,1,22JUN2013,05APR2013,P,26000,0,0.1,0,6,0.412687,-0.042668,0.032708,0.611966,-2.556404,83464457,1,0,NA,NA
139383,03JUN2013,TBF 130622P27000,1,22JUN2013,30APR2013,P,27000,0,0.1,0,80,0.328428,-0.052271,0.04836,0.718145,-2.393156,83464458,1,0,NA,NA
139383,03JUN2013,TBF 130622P28000,1,22JUN2013,23MAY2013,P,28000,0,0.1,0,51,0.243887,-0.067803,0.079842,0.882595,-2.177674,83464459,1,0,NA,NA
139383,03JUN2013,TBF 130622P29000,1,22JUN2013,03JUN2013,P,29000,0,0.15,44,1519,0.176363,-0.125153,0.173602,1.38521,-2.47336,83464460,1,0,NA,NA
139383,03JUN2013,TBF 130622P30000,1,22JUN2013,03JUN2013,P,30000,0.25,0.4,6,229,0.173935,-0.386919,0.32699,2.576721,-4.522475,83464461,1,0,NA,NA
139383,03JUN2013,TBF 130622P31000,1,22JUN2013,31MAY2013,P,31000,0.75,1,0,10,0.165753,-0.722859,0.300599,2.254443,-3.752589,83464462,1,0,NA,NA
139383,03JUN2013,TBF 130622P32000,1,22JUN2013,,P,32000,1.6,1.85,0,0,0.167149,-0.9258,0.126035,0.945215,-1.563841,83464463,1,0,NA,NA
139383,03JUN2013,TBF 130622P33000,1,22JUN2013,,P,33000,2.5,2.8,0,0,NA,NA,NA,NA,NA,83464464,1,0,NA,NA
139383,03JUN2013,TBF 130622P34000,1,22JUN2013,,P,34000,3.5,3.9,0,0,NA,NA,NA,NA,NA,83464465,1,0,NA,NA
139383,03JUN2013,TBF 130622P35000,1,22JUN2013,04JAN2013,P,35000,4.5,4.9,0,10,NA,NA,NA,NA,NA,83464466,1,0,NA,NA
139383,03JUN2013,TBF 130622P36000,1,22JUN2013,,P,36000,5.5,5.9,0,0,NA,NA,NA,NA,NA,83464467,1,0,NA,NA
139383,03JUN2013,TBF 130622P37000,1,22JUN2013,,P,37000,6.5,6.9,0,0,NA,NA,NA,NA,NA,83464468,1,0,NA,NA
139383,03JUN2013,TBF 130622P38000,1,22JUN2013,,P,38000,7.4,7.9,0,0,NA,NA,NA,NA,NA,83464469,1,0,NA,NA
139383,03JUN2013,TBF 130622P40000,1,22JUN2013,07JAN2013,P,40000,9.4,9.9,0,0,NA,NA,NA,NA,NA,83531309,1,0,NA,NA
139383,03JUN2013,TBF 130720C22000,1,20JUL2013,,C,22000,8.2,8.6,0,0,0.524948,0.965199,0.013624,0.82818,-1.77513,101026263,1,0,NA,NA
139383,03JUN2013,TBF 130720C23000,1,20JUL2013,,C,23000,7.2,7.6,0,0,0.463083,0.961047,0.016934,0.908635,-1.72077,101026264,1,0,NA,NA
139383,03JUN2013,TBF 130720C24000,1,20JUL2013,,C,24000,6.2,6.6,0,0,0.403045,0.955914,0.021509,1.003323,-1.659662,101026265,1,0,NA,NA
139383,03JUN2013,TBF 130720C25000,1,20JUL2013,,C,25000,5.2,5.6,0,0,0.344483,0.949352,0.028126,1.119401,-1.589785,101026266,1,0,NA,NA
139383,03JUN2013,TBF 130720C26000,1,20JUL2013,,C,26000,4.2,4.6,0,0,0.28696,0.940574,0.038309,1.272161,-1.507475,101026267,1,0,NA,NA
139383,03JUN2013,TBF 130720C27000,1,20JUL2013,,C,27000,3.2,3.6,0,0,0.229921,0.928029,0.05546,1.476339,-1.406639,101026268,1,0,NA,NA
139383,03JUN2013,TBF 130720C28000,1,20JUL2013,,C,28000,2.3,2.5,0,0,0.172604,0.90811,0.088812,1.775594,-1.276265,101026269,1,0,NA,NA
139383,03JUN2013,TBF 130720C29000,1,20JUL2013,03JUN2013,C,29000,1.4,1.7,1,0,0.167266,0.781884,0.163683,3.167374,-2.157257,101026270,1,0,NA,NA
139383,03JUN2013,TBF 130720C30000,1,20JUL2013,31MAY2013,C,30000,0.75,0.95,0,116,0.158918,0.585407,0.22787,4.193762,-2.684412,101026271,1,0,NA,NA
139383,03JUN2013,TBF 130720C31000,1,20JUL2013,03JUN2013,C,31000,0.3,0.5,1,11,0.158357,0.356951,0.218835,4.013376,-2.546231,101026272,1,0,NA,NA
139383,03JUN2013,TBF 130720C32000,1,20JUL2013,,C,32000,0.05,0.35,0,0,0.173099,0.198503,0.149619,3.000229,-2.0734,101026273,1,0,NA,NA
139383,03JUN2013,TBF 130720C33000,1,20JUL2013,,C,33000,0,0.25,0,0,0.198784,0.122,0.09463,2.175977,-1.726297,101026274,1,0,NA,NA
139383,03JUN2013,TBF 130720C34000,1,20JUL2013,,C,34000,0,0.2,0,0,0.232711,0.089227,0.064457,1.735731,-1.60973,101026275,1,0,NA,NA
139383,03JUN2013,TBF 130720C35000,1,20JUL2013,,C,35000,0,0.15,0,0,0.258182,0.064185,0.04522,1.348808,-1.389119,101026276,1,0,NA,NA
139383,03JUN2013,TBF 130720C36000,1,20JUL2013,,C,36000,0,0.15,0,0,0.296579,0.057223,0.035983,1.235242,-1.457888,101026277,1,0,NA,NA
139383,03JUN2013,TBF 130720C37000,1,20JUL2013,,C,37000,0,0.15,0,0,0.332944,0.051992,0.029714,1.146254,-1.516651,101026278,1,0,NA,NA
139383,03JUN2013,TBF 130720C38000,1,20JUL2013,,C,38000,0,0.15,0,0,0.367547,0.047902,0.025215,1.07281,-1.568049,101026279,1,0,NA,NA
139383,03JUN2013,TBF 130720P22000,1,20JUL2013,,P,22000,0,0.1,0,0,0.478762,-0.024276,0.011079,0.614701,-1.164587,101026280,1,0,NA,NA
139383,03JUN2013,TBF 130720P23000,1,20JUL2013,,P,23000,0,0.1,0,0,0.421477,-0.027326,0.013894,0.678662,-1.131599,101026281,1,0,NA,NA
139383,03JUN2013,TBF 130720P24000,1,20JUL2013,,P,24000,0,0.1,0,0,0.36589,-0.031121,0.017829,0.754999,-1.094022,101026282,1,0,NA,NA
139383,03JUN2013,TBF 130720P25000,1,20JUL2013,,P,25000,0,0.1,0,0,0.311676,-0.036015,0.023603,0.851317,-1.05047,101026283,1,0,NA,NA
139383,03JUN2013,TBF 130720P26000,1,20JUL2013,,P,26000,0,0.15,0,0,0.281263,-0.056028,0.03732,1.213141,-1.351913,101026284,1,0,NA,NA
139383,03JUN2013,TBF 130720P27000,1,20JUL2013,,P,27000,0,0.15,0,0,0.225234,-0.068128,0.054283,1.416194,-1.259768,101026285,1,0,NA,NA
139383,03JUN2013,TBF 130720P28000,1,20JUL2013,,P,28000,0,0.2,0,0,0.182558,-0.103869,0.091873,1.940847,-1.398605,101026286,1,0,NA,NA
139383,03JUN2013,TBF 130720P29000,1,20JUL2013,28MAY2013,P,29000,0.1,0.3,0,1,0.157224,-0.204914,0.167945,3.054068,-1.891452,101026287,1,0,NA,NA
139383,03JUN2013,TBF 130720P30000,1,20JUL2013,31MAY2013,P,30000,0.4,0.65,0,25,0.15745,-0.414322,0.230178,4.192898,-2.589462,101026288,1,0,NA,NA
139383,03JUN2013,TBF 130720P31000,1,20JUL2013,,P,31000,0.95,1.2,0,0,0.156777,-0.645288,0.221124,4.003721,-2.44682,101026289,1,0,NA,NA
139383,03JUN2013,TBF 130720P32000,1,20JUL2013,,P,32000,1.65,2,0,0,0.153131,-0.833936,0.152642,2.678255,-1.578621,101026290,1,0,NA,NA
139383,03JUN2013,TBF 130720P33000,1,20JUL2013,,P,33000,2.55,2.95,0,0,0.16876,-0.918385,0.084965,1.619838,-1.037438,101026291,1,0,NA,NA
139383,03JUN2013,TBF 130720P34000,1,20JUL2013,,P,34000,3.5,3.9,0,0,0.161047,-0.978333,0.033551,0.552182,-0.318919,101026292,1,0,NA,NA
139383,03JUN2013,TBF 130720P35000,1,20JUL2013,,P,35000,4.5,4.9,0,0,NA,NA,NA,NA,NA,101026293,1,0,NA,NA
139383,03JUN2013,TBF 130720P36000,1,20JUL2013,,P,36000,5.5,5.9,0,0,NA,NA,NA,NA,NA,101026294,1,0,NA,NA
139383,03JUN2013,TBF 130720P37000,1,20JUL2013,,P,37000,6.4,6.9,0,0,NA,NA,NA,NA,NA,101026295,1,0,NA,NA
139383,03JUN2013,TBF 130720P38000,1,20JUL2013,,P,38000,7.5,7.9,0,0,NA,NA,NA,NA,NA,101026296,1,0,NA,NA
